Wall time,Step,Value
1789009971.5732062,391500,91.88465118408203
1789010289.7868462,396000,90.05677795410156
1789010604.9448738,400500,92.1077651977539
1789010918.8419511,405000,89.44442749023438
1789011239.371963,409500,85.3428955078125
1789011558.7638044,414000,87.61197662353516
1789011878.8972087,418500,85.82008361816406
1789012194.568146,423000,91.96383666992188
1789012506.459702,427500,93.42623901367188
1789012826.511174,432000,86.89920043945312
1789013146.8435497,436500,86.98652648925781
1789013463.172169,441000,91.67845153808594
1789013777.6115148,445500,91.73564147949219
1789014093.5154293,450000,90.77787780761719
1789014405.3726387,454500,97.52500915527344
1789014726.081973,459000,85.5380859375
1789015037.9908283,463500,96.63472747802734
1789015354.8654773,468000,93.10076141357422
1789015665.7641559,472500,94.96672058105469
1789015976.0691562,477000,96.07453918457031
1789016293.7513385,481500,91.73322296142578
1789016609.4288929,486000,92.18115997314453
1789016925.100631,490500,91.13340759277344
1789017242.6973684,495000,92.97376251220703
1789017560.16676,499500,90.3870849609375
1789017874.6095963,504000,93.90603637695312
1789018187.5081708,508500,96.344970703125
1789018501.190225,513000,97.72169494628906
1789018811.358281,517500,97.75804901123047
1789019123.8448277,522000,96.79595184326172
1789019445.3202655,526500,89.09105682373047
1789019763.232905,531000,91.93201446533203
1789020077.1342535,535500,93.99464416503906
1789020390.8220115,540000,95.75233459472656
1789020699.234903,544500,97.79493713378906
1789021014.872072,549000,92.24848175048828
1789021331.241082,553500,92.72245788574219
1789021652.0752435,558000,89.77130889892578
1789021968.7103553,562500,95.67596435546875
1789022281.5479543,567000,98.65889739990234
1789022597.2153904,571500,98.0160140991211
1789022914.8201468,576000,93.54871368408203
1789023227.7958646,580500,95.38262176513672
1789023543.3008583,585000,94.11038208007812
1789023852.445195,589500,99.96760559082031
1789024164.2310927,594000,100.99882507324219
1789024478.3869936,598500,95.60006713867188
1789024786.9737895,603000,98.31842041015625
1789025094.7123005,607500,102.62518310546875
1789025410.7987807,612000,94.34712219238281
1789025729.3171864,616500,92.52530670166016
1789026048.7807343,621000,94.79360961914062
1789026355.7848332,625500,103.60372924804688
1789026668.4280555,630000,100.86971282958984
1789026982.43154,634500,96.1670913696289
1789027299.1459248,639000,94.83240509033203
1789027616.8516428,643500,92.76954650878906
1789027935.0823956,648000,93.04829406738281
1789028250.351977,652500,95.19026947021484
1789028567.808627,657000,93.37012481689453
1789028883.0899425,661500,99.67842102050781
1789029201.512156,666000,94.24497985839844
1789029516.0555682,670500,95.10549926757812
1789029830.120395,675000,95.40982818603516
1789030147.638002,679500,94.99657440185547
1789030466.1254172,684000,93.83258056640625
1789030780.3951008,688500,99.2345962524414
1789031092.0008392,693000,100.9914779663086
1789031408.0986335,697500,95.13117218017578
1789031718.2532272,702000,104.15318298339844
1789032033.3528137,706500,95.90099334716797
1789032351.6334715,711000,95.48177337646484
1789032666.453982,715500,97.69625854492188
1789032978.0009067,720000,99.53478240966797
1789033293.7608802,724500,97.6979751586914
1789033609.7854352,729000,99.05453491210938
1789033922.0875328,733500,101.81139373779297
1789034243.4763877,738000,91.3076400756836
1789034556.9573796,742500,102.08550262451172
1789034877.2702146,747000,91.59759521484375
1789035185.975559,751500,103.98270416259766
1789035503.540865,756000,96.35591888427734
1789035824.78038,760500,92.22470092773438
1789036140.5065098,765000,97.5473403930664
1789036456.6606054,769500,99.13066864013672
1789036769.4791138,774000,100.63197326660156
1789037084.4322839,778500,100.5073013305664
1789037403.313374,783000,98.13517761230469
1789037722.6148264,787500,96.28671264648438
1789038032.6436858,792000,102.65483093261719
1789038345.382338,796500,103.39704132080078
1789038660.3616316,801000,99.02113342285156
1789038978.1765685,805500,99.85977172851562
1789039289.6426027,810000,101.88038635253906
1789039602.4940088,814500,100.90220642089844
1789039916.8783102,819000,104.47545623779297
1789040242.103844,823500,98.17224884033203
1789040566.3602202,828000,101.65422821044922
1789040897.4966872,832500,101.1795425415039
1789041223.6173093,837000,97.28108215332031
1789041552.5680153,841500,91.60637664794922
1789041866.403362,846000,104.69526672363281
1789042182.6238701,850500,102.63131713867188
1789042496.3302763,855000,104.54032897949219
1789042811.444635,859500,101.82969665527344
1789043131.5472193,864000,97.9534912109375
1789043456.8253477,868500,93.65533447265625
1789043773.9842832,873000,101.71611022949219
1789044096.9063916,877500,99.87796783447266
1789044417.2115884,882000,96.53206634521484
1789044734.2601082,886500,99.49937438964844
1789045054.2447867,891000,93.96397399902344
1789045371.3855348,895500,101.52520751953125
1789045684.619911,900000,103.35731506347656
1789046001.3340735,904500,100.208740234375
1789046315.052994,909000,105.16656494140625
1789046632.935698,913500,101.39437866210938
1789046949.949799,918000,101.73892974853516
1789047267.7842388,922500,100.89099884033203
1789047584.4282534,927000,102.68415832519531
1789047899.0964243,931500,106.05291748046875
1789048219.9722803,936000,98.26465606689453
1789048535.7292717,940500,103.06321716308594
1789048854.7072842,945000,99.85447692871094
1789049175.2140698,949500,99.21697998046875
1789049500.6850812,954000,104.12334442138672
1789049825.3919404,958500,97.61592102050781
1789050150.7386472,963000,99.77617645263672
1789050476.6703038,967500,95.0208511352539
1789050794.739875,972000,103.72769927978516
1789051111.9375937,976500,97.38734436035156
1789051425.220147,981000,99.87885284423828
1789051745.3320057,985500,94.68643188476562
1789052062.9744487,990000,97.5044937133789
1789052370.183263,994500,108.54515838623047
1789052691.6281629,999000,104.9077377319336
1789053016.0080998,1003500,101.70213317871094
1789053330.2829936,1008000,110.00117492675781
1789053649.1574252,1012500,98.3499755859375
1789053969.4777017,1017000,96.67581939697266
1789054283.8310351,1021500,100.82707977294922
1789054594.4842806,1026000,108.06490325927734
1789054913.165435,1030500,97.06906127929688
1789055235.9236486,1035000,96.76153564453125
1789055561.7277164,1039500,100.75930786132812
1789055892.5309603,1044000,103.908203125
1789056233.4729226,1048500,91.98336029052734
1789056561.4163468,1053000,107.00257873535156
1789056893.0237901,1057500,104.58076477050781
1789057226.827279,1062000,90.90445709228516
1789057550.5462868,1066500,102.28392791748047
1789057872.5224845,1071000,104.66842651367188
1789058199.3712738,1075500,100.57809448242188
1789058515.0134618,1080000,100.91384887695312
1789058824.002783,1084500,108.59516143798828
1789059142.1909177,1089000,97.55753326416016
1789059459.9259303,1093500,102.53057098388672
1789059774.557097,1098000,101.9287338256836
1789060093.3717299,1102500,92.80091857910156
1789060405.543043,1107000,104.76050567626953
1789060717.2059236,1111500,104.52710723876953
1789061032.1529088,1116000,99.84818267822266
1789061352.305954,1120500,96.23568725585938
1789061672.7099934,1125000,94.28787994384766
1789061991.1959252,1129500,97.92350769042969
1789062305.8650763,1134000,100.10709381103516
1789062620.0924306,1138500,101.79542541503906
1789062936.0276463,1143000,98.48950958251953
1789063255.326804,1147500,98.48060607910156
1789063570.9322078,1152000,100.34856414794922
1789063893.9477482,1156500,92.5951919555664
1789064214.6863582,1161000,100.69159698486328
1789064529.7518015,1165500,104.08817291259766
1789064851.3875172,1170000,94.80021667480469
1789065171.016297,1174500,98.8989486694336
1789065490.013813,1179000,99.07864379882812
1789065804.0185392,1183500,102.6768798828125
1789066119.4699442,1188000,101.95635986328125
1789066439.4000287,1192500,97.47065734863281
1789066757.9012964,1197000,99.02153015136719
1789067073.3128223,1201500,100.9638442993164
1789067397.2395835,1206000,102.29881286621094
1789067738.5635169,1210500,95.71063995361328
1789068074.750752,1215000,99.13520812988281
1789068405.3862078,1219500,99.75454711914062
1789068727.2935634,1224000,99.3425521850586
1789069049.8674932,1228500,96.887451171875
1789069361.4482403,1233000,109.74190521240234
1789069679.0733898,1237500,101.99594116210938
1789070001.965471,1242000,94.67530822753906
1789070321.5267038,1246500,101.36613464355469
1789070645.71492,1251000,97.57154083251953
1789070965.3257198,1255500,103.53985595703125
1789071283.243946,1260000,102.6041030883789
1789071609.555148,1264500,93.55594635009766
1789071928.9996908,1269000,103.69729614257812
1789072248.7724915,1273500,99.48900604248047
1789072567.8819299,1278000,101.95536041259766
1789072889.0784883,1282500,96.64053344726562
1789073211.7950408,1287000,94.24716186523438
1789073532.9230115,1291500,97.57987976074219
1789073849.2251868,1296000,101.37371826171875
1789074169.094778,1300500,100.9455795288086
1789074495.7545927,1305000,92.85301208496094
1789074814.7452102,1309500,100.83362579345703
1789075135.3838015,1314000,101.901123046875
1789075461.0862162,1318500,91.7743148803711
1789075776.6568847,1323000,102.85772705078125
1789076093.8791656,1327500,107.3803482055664
1789076415.8570294,1332000,101.51056671142578
1789076737.1545987,1336500,98.1785659790039
1789077056.0240502,1341000,102.23137664794922
1789077378.9868731,1345500,93.28826904296875
1789077698.9839091,1350000,102.54316711425781
1789078013.9169319,1354500,108.25875091552734
1789078335.323947,1359000,100.82647705078125
1789078656.1062987,1363500,103.67501831054688
1789078979.213325,1368000,96.10108184814453
1789079297.943725,1372500,99.65921783447266
1789079620.8136642,1377000,95.96289825439453
1789079939.2406611,1381500,101.84717559814453
1789080270.985229,1386000,95.28117370605469
1789080594.5551572,1390500,100.74954223632812
1789080914.1577556,1395000,101.9401626586914
1789081238.0182397,1399500,103.35962677001953
1789081572.6115518,1404000,92.75296783447266
1789081891.1524324,1408500,102.9520492553711
1789082216.5307171,1413000,95.06272888183594
1789082535.0963113,1417500,98.8702392578125
1789082856.3281562,1422000,93.44356536865234
1789083173.4413192,1426500,100.65677642822266
1789083491.0054853,1431000,98.08322143554688
1789083807.029727,1435500,97.7108383178711
1789084123.555935,1440000,99.75664520263672
1789084438.4095306,1444500,102.10515594482422
1789084752.533368,1449000,102.12721252441406
1789102377.3970695,1453500,94.6201171875
1789102699.234005,1458000,95.0672378540039
1789103018.0895994,1462500,93.32872772216797
1789103337.1238306,1467000,98.30435180664062
1789103651.3379056,1471500,99.95834350585938
1789103964.9817555,1476000,102.19667053222656
1789104281.9071681,1480500,94.46478271484375
1789104603.9844003,1485000,91.84062957763672
1789104920.7901752,1489500,99.09007263183594
1789105240.4122744,1494000,95.28458404541016
1789105553.2570636,1498500,103.02325439453125
1789105871.616082,1503000,96.6152114868164
1789106185.951015,1507500,100.08952331542969
1789106506.0294662,1512000,95.36421966552734
1789106823.02443,1516500,100.16463470458984
1789107134.9150746,1521000,103.99880981445312
1789107449.443424,1525500,101.39424896240234
1789107765.2801359,1530000,101.59718322753906
1789108082.9234927,1534500,94.11813354492188
1789108399.4393597,1539000,96.72420501708984
1789108721.5083036,1543500,100.24659729003906
1789109040.8241832,1548000,96.46083068847656
1789109358.5699317,1552500,95.97886657714844
1789109671.228823,1557000,104.9209213256836
1789109982.9736748,1561500,104.83822631835938
1789110302.1446755,1566000,93.5824966430664
1789110612.7080188,1570500,102.94114685058594
1789110928.52423,1575000,95.53267669677734
1789111243.4053504,1579500,100.86717987060547
1789111560.2691698,1584000,96.22257232666016
1789111869.5829313,1588500,104.57833099365234
1789112185.947658,1593000,98.5012435913086
1789112501.4234443,1597500,99.77980041503906
1789112818.0419352,1602000,97.73714447021484
1789113126.9517448,1606500,106.28256225585938
1789113442.3547773,1611000,99.35089111328125
1789113760.0841358,1615500,99.20641326904297
1789114076.9360003,1620000,101.334228515625
1789114394.903456,1624500,100.76014709472656
1789114710.589709,1629000,97.75566864013672
1789115027.6006882,1633500,96.76628112792969
1789115337.8088696,1638000,104.0001449584961
1789115649.6572945,1642500,106.87745666503906
1789115959.8442163,1647000,109.98432159423828
1789116278.1617136,1651500,94.51497650146484
1789116593.9038765,1656000,99.1424789428711
1789116908.9087455,1660500,101.11734008789062
1789117215.673281,1665000,108.58418273925781
1789117526.989957,1669500,108.0582046508789
1789117840.0236738,1674000,103.02220153808594
1789118158.8542962,1678500,99.08850860595703
1789118474.610204,1683000,102.32465362548828
1789118791.560404,1687500,96.82493591308594
1789119104.5764158,1692000,102.72774505615234
1789119421.1166527,1696500,98.8014144897461
1789119739.9994657,1701000,94.73629760742188
1789120056.49859,1705500,100.25562286376953
1789120376.6958044,1710000,92.4062728881836
1789120690.3335116,1714500,104.71430206298828
1789121002.5204303,1719000,106.77781677246094
1789121318.2683983,1723500,96.36090087890625
1789121633.1838508,1728000,100.9502182006836
1789121951.291274,1732500,96.81541442871094
1789122266.7246614,1737000,101.54731750488281
1789122584.037605,1741500,101.25675964355469
1789122901.889462,1746000,98.7756118774414
1789123220.0668166,1750500,98.91427612304688
1789123532.6510596,1755000,107.25627899169922
1789123846.6728475,1759500,102.9272232055664
1789124162.595328,1764000,100.40572357177734
1789124480.6754324,1768500,95.51592254638672
1789124794.4657438,1773000,105.79723358154297
1789125107.6451435,1777500,101.3885498046875
1789125423.9245617,1782000,99.64395141601562
1789125740.6924148,1786500,102.55982208251953
1789126057.6159956,1791000,101.26245880126953
1789126388.7312765,1795500,99.89620208740234
1789126700.4094741,1800000,106.11672973632812
1789127033.1078305,1804500,101.77446746826172
1789127361.5536187,1809000,98.94073486328125
1789127697.6637464,1813500,89.9732894897461
1789128029.9468253,1818000,103.68658447265625
1789128352.929471,1822500,104.55204772949219
1789128679.7655714,1827000,100.50316619873047
1789129006.4528942,1831500,103.0008544921875
1789129324.4203045,1836000,100.23353576660156
1789129642.737213,1840500,99.8549575805664
1789129957.7839518,1845000,98.92317199707031
1789130268.1185985,1849500,107.47999572753906
1789130578.7418563,1854000,101.81615447998047
1789130895.2871814,1858500,102.89580535888672
1789131213.7472494,1863000,104.14409637451172
1789131533.684131,1867500,105.2577133178711
1789131852.615874,1872000,108.63178253173828
1789132181.0851464,1876500,101.90723419189453
1789132496.108123,1881000,99.11116790771484
1789132805.4267282,1885500,104.08724212646484
1789133118.730826,1890000,101.5386962890625
1789133430.0827296,1894500,105.12865447998047
1789133748.859544,1899000,97.6751937866211
1789134062.9991417,1903500,103.67578125
1789134377.3899696,1908000,102.67439270019531
1789134693.0373168,1912500,94.39701080322266
1789135015.304063,1917000,109.1303939819336
1789135347.0017169,1921500,93.81275939941406
1789135672.3644874,1926000,100.8766860961914
1789136004.3017678,1930500,98.61248016357422
1789136341.0401523,1935000,92.89283752441406
1789136674.3872063,1939500,96.5124282836914
1789137003.9375858,1944000,103.83238220214844
1789137340.4122665,1948500,98.13004302978516
1789137677.5539138,1953000,98.38536834716797
1789138008.883985,1957500,103.35189056396484
1789138346.7823627,1962000,96.94161987304688
1789138675.9901166,1966500,102.61737823486328
1789139003.6001406,1971000,104.94542694091797
1789139332.9454632,1975500,99.4596176147461
1789139667.7500463,1980000,101.06414031982422
1789139982.928498,1984500,101.19440460205078
1789140290.521731,1989000,109.81015014648438
1789140604.2146091,1993500,100.90109252929688
1789140917.5561056,1998000,99.55181121826172
1789141235.3684528,2002500,93.3913345336914
1789141548.307716,2007000,99.08328247070312
1789141866.414629,2011500,97.75099182128906
1789142185.948964,2016000,96.4191665649414
1789142518.549935,2020500,99.14542388916016
1789142845.6460836,2025000,97.92189025878906
1789143169.6372585,2029500,102.69488525390625
1789143498.531393,2034000,96.61530303955078
1789143828.2602684,2038500,97.69099426269531
1789144158.8397093,2043000,96.42755126953125
1789144490.6754415,2047500,99.69213104248047
1789144820.734061,2052000,101.17017364501953
1789145152.3188546,2056500,99.80615997314453
1789145470.1980534,2061000,110.51567077636719
1789145799.1667464,2065500,92.57752227783203
1789146130.2353027,2070000,100.07267761230469
1789146463.6027431,2074500,95.71047973632812
1789146786.2190065,2079000,100.58961486816406
1789147112.4789307,2083500,94.79045867919922
1789147427.5025225,2088000,100.78026580810547
1789147745.0884426,2092500,101.56121826171875
1789148066.637163,2097000,94.38141632080078
