Wall time,Step,Value
1781421300.2368143,288000,35.130741119384766
1781421626.8739147,292500,31.671459197998047
1781421948.8782153,297000,36.655418395996094
1781422270.230203,301500,34.40650177001953
1781422592.34641,306000,40.49422836303711
1781422911.4778957,310500,38.991851806640625
1781423230.3767633,315000,39.53986740112305
1781423552.1711736,319500,38.0152473449707
1781423877.9155014,324000,35.39982223510742
1781424196.2472973,328500,39.684513092041016
1781424521.1277485,333000,36.88791275024414
1781424841.9970675,337500,39.56057357788086
1781425159.6229014,342000,36.837059020996094
1781425476.988419,346500,41.67249298095703
1781425811.9432158,351000,37.96071243286133
1781426149.7653046,355500,38.4642219543457
1781426491.819175,360000,38.160621643066406
1781426831.7447765,364500,42.39155578613281
1781427161.4503849,369000,40.094940185546875
1781427487.370261,373500,40.002166748046875
1781427802.1693032,378000,44.240684509277344
1781428128.2645416,382500,40.02418518066406
1781428441.5222082,387000,45.63683319091797
1781428754.7977765,391500,41.429473876953125
1781429077.8300967,396000,37.09415817260742
1781429400.0908713,400500,41.480735778808594
1781429723.6019561,405000,40.68501281738281
1781430049.5610936,409500,40.013790130615234
1781430377.5091345,414000,44.23638153076172
1781430699.7823107,418500,43.65556335449219
1781431019.9995627,423000,42.82488250732422
1781431338.7715392,427500,44.38395309448242
1781431657.7950442,432000,42.544029235839844
1781431973.1434393,436500,46.47798538208008
1781432293.5499914,441000,44.016761779785156
1781432617.622967,445500,39.95249557495117
1781432947.0673044,450000,41.299591064453125
1781433272.094978,454500,43.30690002441406
1781433593.7398376,459000,40.69371795654297
1781433915.078313,463500,44.3421745300293
1781434237.501729,468000,42.194007873535156
1781434560.5599303,472500,41.62377166748047
1781434878.5810459,477000,43.9340705871582
1781435194.9056134,481500,44.97372055053711
1781435506.7664387,486000,48.62516784667969
1781435829.12691,490500,40.858154296875
1781436148.094422,495000,43.59712219238281
1781436467.8023577,499500,44.112220764160156
1781436787.7414906,504000,41.99972152709961
1781437107.0697505,508500,43.72089767456055
1781437422.6416564,513000,47.43008041381836
1781437742.1873677,517500,43.853572845458984
1781438065.0999079,522000,39.520057678222656
1781438383.4121358,526500,46.217464447021484
